"base_row_id","original_case_key","selected_source_type","selected_source_subtype","selected_variant_tag","source_config_csv","source_run_config_path","source_config_style","resolution_score","source_seed","seed_1","seed_2","seed_3","seed_4"
218,"static_shrink::laplace::0p25::1000::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0019_run_config.rds","flat",240,2026049190,2026049190,2026049291,2026050199,2026059197
219,"static_shrink::laplace::0p25::1000::rhs_ns::exal::mcmc","rhsns_exal_mcmc_repair_20260410","phase1_static_shrink_rhsns_exal_mcmc_crash_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0011_run_config.rds","flat",200,2026063221,2026063221,2026063322,2026064230,2026073228
220,"static_shrink::laplace::0p25::1000::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0020_run_config.rds","flat",240,2026049202,2026049202,2026049303,2026050211,2026059209
221,"static_shrink::laplace::0p25::1000::ridge::al::mcmc","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0199_run_config.rds","nested",60,209002,209002,209103,210011,219009
222,"static_shrink::laplace::0p25::1000::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0111_run_config.rds","nested",60,198886,198886,198987,199895,208893
223,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc","syncedbase_faithful_replay_20260407","phase3_static_shrink_ridge_mcmc","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0200_run_config.rds","nested",100,220320,220320,220421,221329,230327
224,"static_shrink::laplace::0p25::1000::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0112_run_config.rds","nested",60,209804,209804,209905,210813,219811
225,"static_shrink::laplace::0p95::100::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0057_run_config.rds","flat",240,2026049571,2026049571,2026049672,2026050580,2026059578
226,"static_shrink::laplace::0p95::100::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0021_run_config.rds","flat",240,2026049210,2026049210,2026049311,2026050219,2026059217
227,"static_shrink::laplace::0p95::100::rhs_ns::exal::mcmc","legacy_mixed_prior_freeze","static_refresh_nonfail","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0058_run_config.rds","flat",240,2026040415,2026040415,2026040516,2026041424,2026050422
228,"static_shrink::laplace::0p95::100::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0022_run_config.rds","flat",240,2026049222,2026049222,2026049323,2026050231,2026059229
229,"static_shrink::laplace::0p95::100::ridge::al::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0201_run_config.rds","nested",60,206067,206067,206168,207076,216074
230,"static_shrink::laplace::0p95::100::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0115_run_config.rds","nested",60,196151,196151,196252,197160,206158
231,"static_shrink::laplace::0p95::100::ridge::exal::mcmc","hybrid_291_selection","static_refresh_nonfail","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0202_run_config.rds","nested",60,217164,217164,217265,218173,227171
232,"static_shrink::laplace::0p95::100::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0116_run_config.rds","nested",60,206848,206848,206949,207857,216855
233,"static_shrink::laplace::0p95::1000::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0059_run_config.rds","flat",240,2026049591,2026049591,2026049692,2026050600,2026059598
234,"static_shrink::laplace::0p95::1000::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0023_run_config.rds","flat",240,2026049230,2026049230,2026049331,2026050239,2026059237
235,"static_shrink::laplace::0p95::1000::rhs_ns::exal::mcmc","legacy_mixed_prior_freeze","legacy_rhs_refresh","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0060_run_config.rds","flat",240,2026049601,2026049601,2026049702,2026050610,2026059608
236,"static_shrink::laplace::0p95::1000::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0024_run_config.rds","flat",240,2026049242,2026049242,2026049343,2026050251,2026059249
237,"static_shrink::laplace::0p95::1000::ridge::al::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0203_run_config.rds","nested",60,209191,209191,209292,210200,219198
238,"static_shrink::laplace::0p95::1000::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0119_run_config.rds","nested",60,199075,199075,199176,200084,209082
239,"static_shrink::laplace::0p95::1000::ridge::exal::mcmc","syncedbase_targeted_followup_20260407","phase1_static_exal_primary","orig288_sync0p4p0_followup_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_targeted_followup_20260407/configs/row_0012_run_config.rds","nested",100,220509,220509,220610,221518,230516
240,"static_shrink::laplace::0p95::1000::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0120_run_config.rds","nested",60,209993,209993,210094,211002,220000
241,"static_shrink::normal::0p05::100::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0061_run_config.rds","flat",240,2026049611,2026049611,2026049712,2026050620,2026059618
242,"static_shrink::normal::0p05::100::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0025_run_config.rds","flat",240,2026049250,2026049250,2026049351,2026050259,2026059257
243,"static_shrink::normal::0p05::100::rhs_ns::exal::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0062_run_config.rds","flat",240,2026049621,2026049621,2026049722,2026050630,2026059628
244,"static_shrink::normal::0p05::100::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0026_run_config.rds","flat",240,2026049262,2026049262,2026049363,2026050271,2026059269
245,"static_shrink::normal::0p05::100::ridge::al::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0205_run_config.rds","nested",60,201986,201986,202087,202995,211993
246,"static_shrink::normal::0p05::100::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0123_run_config.rds","nested",60,192270,192270,192371,193279,202277
247,"static_shrink::normal::0p05::100::ridge::exal::mcmc","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0206_run_config.rds","nested",60,212862,212862,212963,213871,222869
248,"static_shrink::normal::0p05::100::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0124_run_config.rds","nested",60,202746,202746,202847,203755,212753
249,"static_shrink::normal::0p05::1000::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0063_run_config.rds","flat",240,2026049631,2026049631,2026049732,2026050640,2026059638
250,"static_shrink::normal::0p05::1000::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0027_run_config.rds","flat",240,2026049270,2026049270,2026049371,2026050279,2026059277
251,"static_shrink::normal::0p05::1000::rhs_ns::exal::mcmc","rhsns_exal_mcmc_repair_20260410","phase2_static_shrink_rhsns_exal_mcmc_mixing_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0037_run_config.rds","flat",200,2026053254,2026053254,2026053355,2026054263,2026063261
252,"static_shrink::normal::0p05::1000::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0028_run_config.rds","flat",240,2026049282,2026049282,2026049383,2026050291,2026059289
253,"static_shrink::normal::0p05::1000::ridge::al::mcmc","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0207_run_config.rds","nested",60,205062,205062,205163,206071,215069
254,"static_shrink::normal::0p05::1000::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0127_run_config.rds","nested",60,195146,195146,195247,196155,205153
255,"static_shrink::normal::0p05::1000::ridge::exal::mcmc","hybrid_291_selection","static_residual_broad_default","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0208_run_config.rds","nested",60,216159,216159,216260,217168,226166
256,"static_shrink::normal::0p05::1000::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0128_run_config.rds","nested",60,205843,205843,205944,206852,215850
257,"static_shrink::normal::0p25::100::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0065_run_config.rds","flat",240,2026049651,2026049651,2026049752,2026050660,2026059658
258,"static_shrink::normal::0p25::100::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0029_run_config.rds","flat",240,2026049290,2026049290,2026049391,2026050299,2026059297
259,"static_shrink::normal::0p25::100::rhs_ns::exal::mcmc","rhsns_exal_mcmc_repair_20260410","phase1_static_shrink_rhsns_exal_mcmc_crash_repair","orig288_static_shrink_rhsns_exal_mcmc_repair_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_repair_20260410/configs/row_0016_run_config.rds","flat",200,2026062261,2026062261,2026062362,2026063270,2026072268
260,"static_shrink::normal::0p25::100::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0030_run_config.rds","flat",240,2026049302,2026049302,2026049403,2026050311,2026059309
261,"static_shrink::normal::0p25::100::ridge::al::mcmc","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0209_run_config.rds","nested",60,202038,202038,202139,203047,212045
262,"static_shrink::normal::0p25::100::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0131_run_config.rds","nested",60,192322,192322,192423,193331,202329
263,"static_shrink::normal::0p25::100::ridge::exal::mcmc","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0210_run_config.rds","nested",60,212914,212914,213015,213923,222921
264,"static_shrink::normal::0p25::100::ridge::exal::vb","static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0132_run_config.rds","nested",60,202798,202798,202899,203807,212805
265,"static_shrink::normal::0p25::1000::rhs_ns::al::mcmc","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0067_run_config.rds","flat",240,2026049671,2026049671,2026049772,2026050680,2026059678
266,"static_shrink::normal::0p25::1000::rhs_ns::al::vb","legacy_mixed_prior_freeze","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0031_run_config.rds","flat",240,2026049310,2026049310,2026049411,2026050319,2026059317
267,"static_shrink::normal::0p25::1000::rhs_ns::exal::mcmc","rhsns_exal_mcmc_final_closure_20260410","phase1_static_shrink_rhsns_exal_mcmc_final_closure","orig288_static_shrink_rhsns_exal_mcmc_final_closure_20260410","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_exal_mcmc_final_closure_20260410/configs/row_0013_run_config.rds","flat",200,2026041694,2026041694,2026041795,2026042703,2026051701
268,"static_shrink::normal::0p25::1000::rhs_ns::exal::vb","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0032_run_config.rds","flat",240,2026049322,2026049322,2026049423,2026050331,2026059329
269,"static_shrink::normal::0p25::1000::ridge::al::mcmc","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0211_run_config.rds","nested",60,205114,205114,205215,206123,215121
270,"static_shrink::normal::0p25::1000::ridge::al::vb","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0135_run_config.rds","nested",60,195198,195198,195299,196207,205205
