"study","run_tag","git_sha","row_id","source_cell_id","scenario","family","tau","effective_fit_size","source_total_size","source_index_start","source_index_end","evaluation_split","model_family","model_variant","inference","prior","status","signoff_grade","runtime_sec","train_pinball_tau","train_qtrue_mae","train_qtrue_rmse","compact_plot_summary_path","compact_fit_path_train_file","compact_fit_path_holdout_file","holdout_status","artifact_note"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",42,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1399.62,9.86850915718777,15.6727339087588,20.6802269773676,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0042_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",41,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",291.663,9.90070764836513,15.8215548716241,20.7053136188695,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0041_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",44,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1609.335,7.34302380868672,13.8479724616404,17.5891725816845,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0044_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",43,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",403.754,9.85059056382789,15.6838622934138,20.6547989341093,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0043_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",46,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",13996.99,5.15859700861119,2.75857912700447,6.45988940668848,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0046_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",45,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2881.602,5.16170035536194,2.72965575194626,6.44012421531649,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0045_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",48,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","PASS",13888.266,5.15766448703987,2.76184106222556,6.46699652137443,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0048_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",47,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::laplace::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","laplace",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",3720.455,5.16258954123346,2.72797782149605,6.43842390200676,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0047_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",50,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1408.06,1.68249397459357,15.3732177841966,24.8847584726306,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0050_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",49,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",311.213,1.67867792251546,15.4009605601749,24.8873970125636,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0049_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",52,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1556.066,1.4920634957888,13.4283368284491,19.582863392698,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0052_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",51,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",417.283,1.65055873015174,14.7644210997927,24.112339814669,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0051_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",54,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",16596.359,1.00122109793807,3.2138199837427,7.42706882821791,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0054_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",53,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",3122.107,0.996001703489792,3.24394429455512,7.40591550191806,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0053_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",56,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",16980.282,0.835241000389536,4.06454170791464,6.49892007664578,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0056_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",55,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p05::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.05,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",3688.619,0.988297597405639,3.40855122829238,6.96102891459698,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0055_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",58,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1389.967,5.67697093215241,13.0837570551017,21.4327076450277,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0058_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",57,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",285.377,5.70432357899813,13.1548407820561,21.6940148197768,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0057_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",60,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1599.183,5.62289353051121,13.6652720574937,22.4751482909052,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0060_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",59,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",412.988,5.74785127412542,13.2461481764048,22.0429842793566,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0059_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",62,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",15564.297,3.19015337424448,2.59003106225201,6.53470289264654,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0062_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",61,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2860.298,3.18989975818775,2.60080178042912,6.56609168541604,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0061_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",64,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","WARN",18311.047,2.79191749782963,2.77528601245887,5.70775070599072,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0064_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",63,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p25::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.25,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","WARN",3718.147,3.14290841421145,2.51796747904209,6.3222103846721,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0063_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",66,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",1431.841,7.89217845218001,12.445502456633,19.3729817647237,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0066_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",65,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,500,500,6501,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",291.147,7.95799785104721,12.4613608067444,19.687195115188,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0065_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",68,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","FAIL",1603.731,7.33016345009319,12.7915767248608,20.056516417543,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0068_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",67,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::500","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,500,500,6501,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",344.047,8.15691950374553,12.7010283677439,20.1026953692958,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0067_plot_summary.csv",,,"not_applicable","compact_rows=500; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",70,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","mcmc","default","done","PASS",16004.888,4.10447739970566,2.37690463808326,5.83890101917762,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0070_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",69,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","dqlm","vb","default","done","PASS",2943.749,4.10735198116128,2.38424311233347,5.90666046910764,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0069_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",72,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","mcmc","default","done","WARN",15949.592,4.02768942001104,2.48005065642708,6.15980846398787,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0072_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
"exdqlm_dqlm_dynamic72","20260507_p90_dynamic72_qdesn_comparable_fresh_v1","0cbc405778f809a6d2dbd86383001a1756368f7b",71,"dlm_constV_p90_m0amp_highnoise_steepertrend_v1::normal::0p50::5000","dlm_constV_p90_m0amp_highnoise_steepertrend_v1","normal",0.5,5000,5000,2001,7000,"train_effective_window","dqlm","exdqlm","vb","default","done","PASS",3310.633,4.14089168791433,2.43227054380002,6.03100950624356,"tools/merge_reports/full288_refreshed288_20260507_p90_dynamic72_qdesn_comparable_fresh_v1/plot_summaries/row_0071_plot_summary.csv",,,"not_applicable","compact_rows=5000; generated_from=LOCAL_refreshed288_shared_interface_20260507.R"
