task_id	unit_type	root_id	barrier_id	root_kind	family	tau	fit_size	prior	model	state	launch_ready	launch_mode	slot_cost	priority	prepared_root	run_root	script_ref	notes
compare__static_shrink__gausmix__tau_0p95__tt_100	prior_compare	NA	compare__static_shrink__gausmix__tau_0p95__tt_100	static_shrink	gausmix	0.95	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__gausmix__tau_0p95__tt_1000	prior_compare	NA	compare__static_shrink__gausmix__tau_0p95__tt_1000	static_shrink	gausmix	0.95	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__laplace__tau_0p25__tt_100	prior_compare	NA	compare__static_shrink__laplace__tau_0p25__tt_100	static_shrink	laplace	0.25	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__laplace__tau_0p25__tt_1000	prior_compare	NA	compare__static_shrink__laplace__tau_0p25__tt_1000	static_shrink	laplace	0.25	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p25/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__laplace__tau_0p95__tt_100	prior_compare	NA	compare__static_shrink__laplace__tau_0p95__tt_100	static_shrink	laplace	0.95	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__laplace__tau_0p95__tt_1000	prior_compare	NA	compare__static_shrink__laplace__tau_0p95__tt_1000	static_shrink	laplace	0.95	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/laplace/tau_0p95/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p05__tt_100	prior_compare	NA	compare__static_shrink__normal__tau_0p05__tt_100	static_shrink	normal	0.05	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p05__tt_1000	prior_compare	NA	compare__static_shrink__normal__tau_0p05__tt_1000	static_shrink	normal	0.05	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p25__tt_100	prior_compare	NA	compare__static_shrink__normal__tau_0p25__tt_100	static_shrink	normal	0.25	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p25__tt_1000	prior_compare	NA	compare__static_shrink__normal__tau_0p25__tt_1000	static_shrink	normal	0.25	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p95__tt_100	prior_compare	NA	compare__static_shrink__normal__tau_0p95__tt_100	static_shrink	normal	0.95	100	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
compare__static_shrink__normal__tau_0p95__tt_1000	prior_compare	NA	compare__static_shrink__normal__tau_0p95__tt_1000	static_shrink	normal	0.95	1000	ridge_vs_rhs	NA	blocked	FALSE	wait_for_root_reviews	1	30	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted	results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/compare_ridge_vs_rhs_family_qspec	tools/merge_reports/20260308_static_shrinkage_compare_report.R	deps_complete=FALSE | missing_count=4
campaign__dynamic	campaign_review	NA	campaign__dynamic	dynamic	all	all	NA	NA	NA	blocked	FALSE	wait_for_prerequisites	1	40	NA	/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/20260312_family_qspec_campaign_review__dynamic	tools/merge_reports/20260312_family_qspec_campaign_aggregate.R	deps_complete=FALSE | missing_count=3
campaign__static_paper	campaign_review	NA	campaign__static_paper	static_paper	all	all	NA	NA	NA	blocked	FALSE	wait_for_prerequisites	1	40	NA	/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/20260312_family_qspec_campaign_review__static_paper	tools/merge_reports/20260312_family_qspec_campaign_aggregate.R	deps_complete=FALSE | missing_count=3
campaign__static_shrink	campaign_review	NA	campaign__static_shrink	static_shrink	all	all	NA	NA	NA	blocked	FALSE	wait_for_prerequisites	1	40	NA	/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/20260312_family_qspec_campaign_review__static_shrink	tools/merge_reports/20260312_family_qspec_campaign_aggregate.R	deps_complete=FALSE | missing_count=3
campaign__global_cross_family_summary	global_summary	NA	campaign__global_cross_family_summary	all	all	all	NA	NA	NA	blocked	FALSE	wait_for_prerequisites	1	50	NA	/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/20260312_family_qspec_global_cross_family_summary	tools/merge_reports/20260312_family_qspec_campaign_aggregate.R	deps_complete=FALSE | missing_count=3
