"row_id","base_row_id","original_case_key","phase","phase_order","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","method_profile_id","seed","status_current","error_current","gate_current","healthy_current","runtime_sec_current","crps_metric","primary_accuracy_metric","q_rmse_metric","coverage95_metric","coverage95_gap_metric","mean_ci_width_metric","cie_metric","beta_rmse_mean_metric","beta_coverage_gap_metric","metric_source","metric_error"
255,255,"static_shrink::normal::0p05::1000::rhs_ns::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.05,"0p05",1000,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",212013,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,257,"static_shrink::normal::0p25::100::ridge::al::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",100,"ridge","al","vb","static_shrink__ridge__al__vb",192322,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,259,"static_shrink::normal::0p25::100::ridge::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",100,"ridge","exal","vb","static_shrink__ridge__exal__vb",202798,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,261,"static_shrink::normal::0p25::100::rhs_ns::al::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","al","vb","static_shrink__rhs_ns__al__vb",198141,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,263,"static_shrink::normal::0p25::100::rhs_ns::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",100,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",208838,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,265,"static_shrink::normal::0p25::1000::ridge::al::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","al","vb","static_shrink__ridge__al__vb",195198,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,267,"static_shrink::normal::0p25::1000::ridge::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",1000,"ridge","exal","vb","static_shrink__ridge__exal__vb",205895,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,269,"static_shrink::normal::0p25::1000::rhs_ns::al::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","al","vb","static_shrink__rhs_ns__al__vb",201147,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,271,"static_shrink::normal::0p25::1000::rhs_ns::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.25,"0p25",1000,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",212065,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,273,"static_shrink::normal::0p50::100::ridge::al::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",100,"ridge","al","vb","static_shrink__ridge__al__vb",192265,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,275,"static_shrink::normal::0p50::100::ridge::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",100,"ridge","exal","vb","static_shrink__ridge__exal__vb",202741,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,277,"static_shrink::normal::0p50::100::rhs_ns::al::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","al","vb","static_shrink__rhs_ns__al__vb",198084,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,279,"static_shrink::normal::0p50::100::rhs_ns::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",208781,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,281,"static_shrink::normal::0p50::1000::ridge::al::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","al","vb","static_shrink__ridge__al__vb",195141,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,283,"static_shrink::normal::0p50::1000::ridge::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","exal","vb","static_shrink__ridge__exal__vb",205838,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,285,"static_shrink::normal::0p50::1000::rhs_ns::al::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","al","vb","static_shrink__rhs_ns__al__vb",201090,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,287,"static_shrink::normal::0p50::1000::rhs_ns::exal::vb","full_static_vb",5,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",212008,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,"dynamic::gausmix::0p05::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","dqlm","vb","dynamic__dqlm__vb",192358,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,"dynamic::gausmix::0p05::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","exdqlm","vb","dynamic__exdqlm__vb",202621,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,"dynamic::gausmix::0p05::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","dqlm","vb","dynamic__dqlm__vb",195437,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7,"dynamic::gausmix::0p05::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.05,"0p05",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205921,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,"dynamic::gausmix::0p25::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.25,"0p25",500,"default","dqlm","vb","dynamic__dqlm__vb",192400,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,"dynamic::gausmix::0p25::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.25,"0p25",500,"default","exdqlm","vb","dynamic__exdqlm__vb",202663,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,"dynamic::gausmix::0p25::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.25,"0p25",5000,"default","dqlm","vb","dynamic__dqlm__vb",195479,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,15,"dynamic::gausmix::0p25::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.25,"0p25",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205963,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,17,"dynamic::gausmix::0p50::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",192353,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,19,"dynamic::gausmix::0p50::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",202616,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,21,"dynamic::gausmix::0p50::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",195432,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,"dynamic::gausmix::0p50::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205916,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,"dynamic::laplace::0p05::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","dqlm","vb","dynamic__dqlm__vb",191695,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,27,"dynamic::laplace::0p05::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.05,"0p05",500,"default","exdqlm","vb","dynamic__exdqlm__vb",201958,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,29,"dynamic::laplace::0p05::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","dqlm","vb","dynamic__dqlm__vb",194774,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,31,"dynamic::laplace::0p05::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.05,"0p05",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205258,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,33,"dynamic::laplace::0p25::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","dqlm","vb","dynamic__dqlm__vb",191737,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,35,"dynamic::laplace::0p25::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.25,"0p25",500,"default","exdqlm","vb","dynamic__exdqlm__vb",202000,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,37,"dynamic::laplace::0p25::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","dqlm","vb","dynamic__dqlm__vb",194816,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,39,"dynamic::laplace::0p25::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.25,"0p25",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205300,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,41,"dynamic::laplace::0p50::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",191690,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,43,"dynamic::laplace::0p50::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",201953,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,45,"dynamic::laplace::0p50::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",194769,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,47,"dynamic::laplace::0p50::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205253,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,49,"dynamic::normal::0p05::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.05,"0p05",500,"default","dqlm","vb","dynamic__dqlm__vb",188048,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,51,"dynamic::normal::0p05::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.05,"0p05",500,"default","exdqlm","vb","dynamic__exdqlm__vb",198090,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,53,"dynamic::normal::0p05::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.05,"0p05",5000,"default","dqlm","vb","dynamic__dqlm__vb",191079,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,55,"dynamic::normal::0p05::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.05,"0p05",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",201342,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,57,"dynamic::normal::0p25::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.25,"0p25",500,"default","dqlm","vb","dynamic__dqlm__vb",188088,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,59,"dynamic::normal::0p25::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.25,"0p25",500,"default","exdqlm","vb","dynamic__exdqlm__vb",198130,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,61,"dynamic::normal::0p25::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.25,"0p25",5000,"default","dqlm","vb","dynamic__dqlm__vb",191119,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,63,"dynamic::normal::0p25::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.25,"0p25",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",201382,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,65,"dynamic::normal::0p50::500::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",188043,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,67,"dynamic::normal::0p50::500::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",198085,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,69,"dynamic::normal::0p50::5000::default::dqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",191074,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,71,"dynamic::normal::0p50::5000::default::exdqlm::vb","full_dynamic_vb",6,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",201337,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,74,"static_paper::gausmix::0p05::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.05,"0p05",100,"paper","al","mcmc","static_paper__paper__al__mcmc",202762,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,76,"static_paper::gausmix::0p05::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.05,"0p05",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",213638,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,78,"static_paper::gausmix::0p05::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",205851,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,80,"static_paper::gausmix::0p05::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",216948,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,82,"static_paper::gausmix::0p25::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.25,"0p25",100,"paper","al","mcmc","static_paper__paper__al__mcmc",202814,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,84,"static_paper::gausmix::0p25::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.25,"0p25",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",213690,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,86,"static_paper::gausmix::0p25::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",205903,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,88,"static_paper::gausmix::0p25::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",217000,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,90,"static_paper::gausmix::0p50::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.5,"0p50",100,"paper","al","mcmc","static_paper__paper__al__mcmc",202757,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,92,"static_paper::gausmix::0p50::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.5,"0p50",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",213633,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,94,"static_paper::gausmix::0p50::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.5,"0p50",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",205846,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,96,"static_paper::gausmix::0p50::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","gausmix",0.5,"0p50",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",216943,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,98,"static_paper::laplace::0p05::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.05,"0p05",100,"paper","al","mcmc","static_paper__paper__al__mcmc",201879,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,100,"static_paper::laplace::0p05::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.05,"0p05",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212755,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,102,"static_paper::laplace::0p05::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.05,"0p05",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",204968,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,104,"static_paper::laplace::0p05::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.05,"0p05",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",216065,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,106,"static_paper::laplace::0p25::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.25,"0p25",100,"paper","al","mcmc","static_paper__paper__al__mcmc",201931,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,108,"static_paper::laplace::0p25::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.25,"0p25",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212807,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,110,"static_paper::laplace::0p25::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.25,"0p25",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",205020,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,112,"static_paper::laplace::0p25::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.25,"0p25",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",216117,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,114,"static_paper::laplace::0p50::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.5,"0p50",100,"paper","al","mcmc","static_paper__paper__al__mcmc",201874,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,116,"static_paper::laplace::0p50::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.5,"0p50",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212750,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,118,"static_paper::laplace::0p50::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.5,"0p50",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",204963,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,120,"static_paper::laplace::0p50::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","laplace",0.5,"0p50",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",216060,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,122,"static_paper::normal::0p05::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.05,"0p05",100,"paper","al","mcmc","static_paper__paper__al__mcmc",198101,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,124,"static_paper::normal::0p05::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.05,"0p05",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",208756,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,126,"static_paper::normal::0p05::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.05,"0p05",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",201142,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,128,"static_paper::normal::0p05::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.05,"0p05",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212018,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,130,"static_paper::normal::0p25::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.25,"0p25",100,"paper","al","mcmc","static_paper__paper__al__mcmc",198151,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,132,"static_paper::normal::0p25::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.25,"0p25",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",208806,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,134,"static_paper::normal::0p25::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.25,"0p25",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",201192,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,136,"static_paper::normal::0p25::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.25,"0p25",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212068,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,138,"static_paper::normal::0p50::100::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.5,"0p50",100,"paper","al","mcmc","static_paper__paper__al__mcmc",198096,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,140,"static_paper::normal::0p50::100::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.5,"0p50",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",208751,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,142,"static_paper::normal::0p50::1000::paper::al::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.5,"0p50",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",201137,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,144,"static_paper::normal::0p50::1000::paper::exal::mcmc","full_static_mcmc",7,"static","static_paper","normal",0.5,"0p50",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212013,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,146,"static_shrink::gausmix::0p05::100::ridge::al::mcmc","full_static_mcmc",7,"static","static_shrink","gausmix",0.05,"0p05",100,"ridge","al","mcmc","static_shrink__ridge__al__mcmc",206751,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,148,"static_shrink::gausmix::0p05::100::ridge::exal::mcmc","full_static_mcmc",7,"static","static_shrink","gausmix",0.05,"0p05",100,"ridge","exal","mcmc","static_shrink__ridge__exal__mcmc",217848,"not_started",NA,"MISSING",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
