"row_id","base_row_id","original_case_key","phase","phase_order","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","method_profile_id","seed","status_current","error_current","gate_current","healthy_current","runtime_sec_current","retention_mode","fit_retained","draws_retained","vb_init_retained","plot_summary_path","plot_summary_exists","parameter_summary_path","parameter_summary_exists","lightweight_ready","crps_metric","primary_accuracy_metric","q_rmse_metric","coverage95_metric","coverage95_gap_metric","mean_ci_width_metric","cie_metric","beta_rmse_mean_metric","beta_coverage_gap_metric","metric_source","metric_error"
22,22,"dynamic::gausmix::0p50::5000::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic__dqlm__mcmc",205148,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0022_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0022_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,"dynamic::gausmix::0p50::5000::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",216032,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0024_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0024_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,42,"dynamic::laplace::0p50::500::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","dqlm","mcmc","dynamic__dqlm__mcmc",201206,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0042_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0042_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,44,"dynamic::laplace::0p50::500::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",211869,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0044_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0044_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,46,"dynamic::laplace::0p50::5000::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic__dqlm__mcmc",204485,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0046_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0046_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,48,"dynamic::laplace::0p50::5000::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",215369,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0048_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0048_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,66,"dynamic::normal::0p50::500::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","normal",0.5,"0p50",500,"default","dqlm","mcmc","dynamic__dqlm__mcmc",197359,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0066_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0066_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,68,"dynamic::normal::0p50::500::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","normal",0.5,"0p50",500,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",207801,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0068_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0068_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,70,"dynamic::normal::0p50::5000::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic__dqlm__mcmc",200590,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0070_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0070_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,72,"dynamic::normal::0p50::5000::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",211253,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/plot_summaries/row_0072_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v2_timeorigin/parameter_summaries/row_0072_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
