"base_row_id","original_case_key","seed_slot","seed","phase"
153,"static_shrink::gausmix::0p05::1000::rhs_ns::al::mcmc",3,2026050400,"full_static_mcmc"
153,"static_shrink::gausmix::0p05::1000::rhs_ns::al::mcmc",4,2026059398,"full_static_mcmc"
154,"static_shrink::gausmix::0p05::1000::rhs_ns::al::vb",1,2026049030,"full_static_vb"
154,"static_shrink::gausmix::0p05::1000::rhs_ns::al::vb",2,2026049131,"full_static_vb"
154,"static_shrink::gausmix::0p05::1000::rhs_ns::al::vb",3,2026050039,"full_static_vb"
154,"static_shrink::gausmix::0p05::1000::rhs_ns::al::vb",4,2026059037,"full_static_vb"
155,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::mcmc",1,2026053079,"full_static_mcmc"
155,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::mcmc",2,2026053180,"full_static_mcmc"
155,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::mcmc",3,2026054088,"full_static_mcmc"
155,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::mcmc",4,2026063086,"full_static_mcmc"
156,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb",1,2026049042,"full_static_vb"
156,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb",2,2026049143,"full_static_vb"
156,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb",3,2026050051,"full_static_vb"
156,"static_shrink::gausmix::0p05::1000::rhs_ns::exal::vb",4,2026059049,"full_static_vb"
157,"static_shrink::gausmix::0p05::1000::ridge::al::mcmc",1,209875,"full_static_mcmc"
157,"static_shrink::gausmix::0p05::1000::ridge::al::mcmc",2,209976,"full_static_mcmc"
157,"static_shrink::gausmix::0p05::1000::ridge::al::mcmc",3,210884,"full_static_mcmc"
157,"static_shrink::gausmix::0p05::1000::ridge::al::mcmc",4,219882,"full_static_mcmc"
158,"static_shrink::gausmix::0p05::1000::ridge::al::vb",1,199759,"full_static_vb"
158,"static_shrink::gausmix::0p05::1000::ridge::al::vb",2,199860,"full_static_vb"
158,"static_shrink::gausmix::0p05::1000::ridge::al::vb",3,200768,"full_static_vb"
158,"static_shrink::gausmix::0p05::1000::ridge::al::vb",4,209766,"full_static_vb"
159,"static_shrink::gausmix::0p05::1000::ridge::exal::mcmc",1,221193,"full_static_mcmc"
159,"static_shrink::gausmix::0p05::1000::ridge::exal::mcmc",2,221294,"full_static_mcmc"
159,"static_shrink::gausmix::0p05::1000::ridge::exal::mcmc",3,222202,"full_static_mcmc"
159,"static_shrink::gausmix::0p05::1000::ridge::exal::mcmc",4,231200,"full_static_mcmc"
160,"static_shrink::gausmix::0p05::1000::ridge::exal::vb",1,210677,"full_static_vb"
160,"static_shrink::gausmix::0p05::1000::ridge::exal::vb",2,210778,"full_static_vb"
160,"static_shrink::gausmix::0p05::1000::ridge::exal::vb",3,211686,"full_static_vb"
160,"static_shrink::gausmix::0p05::1000::ridge::exal::vb",4,220684,"full_static_vb"
161,"static_shrink::gausmix::0p25::100::rhs_ns::al::mcmc",1,2026049411,"full_static_mcmc"
161,"static_shrink::gausmix::0p25::100::rhs_ns::al::mcmc",2,2026049512,"full_static_mcmc"
161,"static_shrink::gausmix::0p25::100::rhs_ns::al::mcmc",3,2026050420,"full_static_mcmc"
161,"static_shrink::gausmix::0p25::100::rhs_ns::al::mcmc",4,2026059418,"full_static_mcmc"
162,"static_shrink::gausmix::0p25::100::rhs_ns::al::vb",1,2026049050,"full_static_vb"
162,"static_shrink::gausmix::0p25::100::rhs_ns::al::vb",2,2026049151,"full_static_vb"
162,"static_shrink::gausmix::0p25::100::rhs_ns::al::vb",3,2026050059,"full_static_vb"
162,"static_shrink::gausmix::0p25::100::rhs_ns::al::vb",4,2026059057,"full_static_vb"
163,"static_shrink::gausmix::0p25::100::rhs_ns::exal::mcmc",1,2026041423,"full_static_mcmc"
163,"static_shrink::gausmix::0p25::100::rhs_ns::exal::mcmc",2,2026041524,"full_static_mcmc"
163,"static_shrink::gausmix::0p25::100::rhs_ns::exal::mcmc",3,2026042432,"full_static_mcmc"
163,"static_shrink::gausmix::0p25::100::rhs_ns::exal::mcmc",4,2026051430,"full_static_mcmc"
164,"static_shrink::gausmix::0p25::100::rhs_ns::exal::vb",1,2026049062,"full_static_vb"
164,"static_shrink::gausmix::0p25::100::rhs_ns::exal::vb",2,2026049163,"full_static_vb"
164,"static_shrink::gausmix::0p25::100::rhs_ns::exal::vb",3,2026050071,"full_static_vb"
164,"static_shrink::gausmix::0p25::100::rhs_ns::exal::vb",4,2026059069,"full_static_vb"
165,"static_shrink::gausmix::0p25::100::ridge::al::mcmc",1,206805,"full_static_mcmc"
165,"static_shrink::gausmix::0p25::100::ridge::al::mcmc",2,206906,"full_static_mcmc"
165,"static_shrink::gausmix::0p25::100::ridge::al::mcmc",3,207814,"full_static_mcmc"
165,"static_shrink::gausmix::0p25::100::ridge::al::mcmc",4,216812,"full_static_mcmc"
166,"static_shrink::gausmix::0p25::100::ridge::al::vb",1,196889,"full_static_vb"
166,"static_shrink::gausmix::0p25::100::ridge::al::vb",2,196990,"full_static_vb"
166,"static_shrink::gausmix::0p25::100::ridge::al::vb",3,197898,"full_static_vb"
166,"static_shrink::gausmix::0p25::100::ridge::al::vb",4,206896,"full_static_vb"
167,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc",1,217902,"full_static_mcmc"
167,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc",2,218003,"full_static_mcmc"
167,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc",3,218911,"full_static_mcmc"
167,"static_shrink::gausmix::0p25::100::ridge::exal::mcmc",4,227909,"full_static_mcmc"
168,"static_shrink::gausmix::0p25::100::ridge::exal::vb",1,207586,"full_static_vb"
168,"static_shrink::gausmix::0p25::100::ridge::exal::vb",2,207687,"full_static_vb"
168,"static_shrink::gausmix::0p25::100::ridge::exal::vb",3,208595,"full_static_vb"
168,"static_shrink::gausmix::0p25::100::ridge::exal::vb",4,217593,"full_static_vb"
169,"static_shrink::gausmix::0p25::1000::rhs_ns::al::mcmc",1,2026049431,"full_static_mcmc"
169,"static_shrink::gausmix::0p25::1000::rhs_ns::al::mcmc",2,2026049532,"full_static_mcmc"
169,"static_shrink::gausmix::0p25::1000::rhs_ns::al::mcmc",3,2026050440,"full_static_mcmc"
169,"static_shrink::gausmix::0p25::1000::rhs_ns::al::mcmc",4,2026059438,"full_static_mcmc"
170,"static_shrink::gausmix::0p25::1000::rhs_ns::al::vb",1,2026049070,"full_static_vb"
170,"static_shrink::gausmix::0p25::1000::rhs_ns::al::vb",2,2026049171,"full_static_vb"
170,"static_shrink::gausmix::0p25::1000::rhs_ns::al::vb",3,2026050079,"full_static_vb"
170,"static_shrink::gausmix::0p25::1000::rhs_ns::al::vb",4,2026059077,"full_static_vb"
171,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc",1,2026045435,"full_static_mcmc"
171,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc",2,2026045536,"full_static_mcmc"
171,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc",3,2026046444,"full_static_mcmc"
171,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::mcmc",4,2026055442,"full_static_mcmc"
172,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::vb",1,2026049082,"full_static_vb"
172,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::vb",2,2026049183,"full_static_vb"
172,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::vb",3,2026050091,"full_static_vb"
172,"static_shrink::gausmix::0p25::1000::rhs_ns::exal::vb",4,2026059089,"full_static_vb"
173,"static_shrink::gausmix::0p25::1000::ridge::al::mcmc",1,209929,"full_static_mcmc"
173,"static_shrink::gausmix::0p25::1000::ridge::al::mcmc",2,210030,"full_static_mcmc"
173,"static_shrink::gausmix::0p25::1000::ridge::al::mcmc",3,210938,"full_static_mcmc"
173,"static_shrink::gausmix::0p25::1000::ridge::al::mcmc",4,219936,"full_static_mcmc"
174,"static_shrink::gausmix::0p25::1000::ridge::al::vb",1,199813,"full_static_vb"
174,"static_shrink::gausmix::0p25::1000::ridge::al::vb",2,199914,"full_static_vb"
174,"static_shrink::gausmix::0p25::1000::ridge::al::vb",3,200822,"full_static_vb"
174,"static_shrink::gausmix::0p25::1000::ridge::al::vb",4,209820,"full_static_vb"
175,"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc",1,221247,"full_static_mcmc"
175,"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc",2,221348,"full_static_mcmc"
175,"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc",3,222256,"full_static_mcmc"
175,"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc",4,231254,"full_static_mcmc"
176,"static_shrink::gausmix::0p25::1000::ridge::exal::vb",1,210731,"full_static_vb"
176,"static_shrink::gausmix::0p25::1000::ridge::exal::vb",2,210832,"full_static_vb"
176,"static_shrink::gausmix::0p25::1000::ridge::exal::vb",3,211740,"full_static_vb"
176,"static_shrink::gausmix::0p25::1000::ridge::exal::vb",4,220738,"full_static_vb"
177,"static_shrink::gausmix::0p95::100::rhs_ns::al::mcmc",1,2026049451,"full_static_mcmc"
177,"static_shrink::gausmix::0p95::100::rhs_ns::al::mcmc",2,2026049552,"full_static_mcmc"
177,"static_shrink::gausmix::0p95::100::rhs_ns::al::mcmc",3,2026050460,"full_static_mcmc"
177,"static_shrink::gausmix::0p95::100::rhs_ns::al::mcmc",4,2026059458,"full_static_mcmc"
178,"static_shrink::gausmix::0p95::100::rhs_ns::al::vb",1,2026049090,"full_static_vb"
178,"static_shrink::gausmix::0p95::100::rhs_ns::al::vb",2,2026049191,"full_static_vb"
178,"static_shrink::gausmix::0p95::100::rhs_ns::al::vb",3,2026050099,"full_static_vb"
178,"static_shrink::gausmix::0p95::100::rhs_ns::al::vb",4,2026059097,"full_static_vb"
179,"static_shrink::gausmix::0p95::100::rhs_ns::exal::mcmc",1,2026072182,"full_static_mcmc"
179,"static_shrink::gausmix::0p95::100::rhs_ns::exal::mcmc",2,2026072283,"full_static_mcmc"
179,"static_shrink::gausmix::0p95::100::rhs_ns::exal::mcmc",3,2026073191,"full_static_mcmc"
179,"static_shrink::gausmix::0p95::100::rhs_ns::exal::mcmc",4,2026082189,"full_static_mcmc"
180,"static_shrink::gausmix::0p95::100::rhs_ns::exal::vb",1,2026049102,"full_static_vb"
180,"static_shrink::gausmix::0p95::100::rhs_ns::exal::vb",2,2026049203,"full_static_vb"
180,"static_shrink::gausmix::0p95::100::rhs_ns::exal::vb",3,2026050111,"full_static_vb"
180,"static_shrink::gausmix::0p95::100::rhs_ns::exal::vb",4,2026059109,"full_static_vb"
181,"static_shrink::gausmix::0p95::100::ridge::al::mcmc",1,206994,"full_static_mcmc"
181,"static_shrink::gausmix::0p95::100::ridge::al::mcmc",2,207095,"full_static_mcmc"
181,"static_shrink::gausmix::0p95::100::ridge::al::mcmc",3,208003,"full_static_mcmc"
181,"static_shrink::gausmix::0p95::100::ridge::al::mcmc",4,217001,"full_static_mcmc"
182,"static_shrink::gausmix::0p95::100::ridge::al::vb",1,197078,"full_static_vb"
182,"static_shrink::gausmix::0p95::100::ridge::al::vb",2,197179,"full_static_vb"
182,"static_shrink::gausmix::0p95::100::ridge::al::vb",3,198087,"full_static_vb"
182,"static_shrink::gausmix::0p95::100::ridge::al::vb",4,207085,"full_static_vb"
183,"static_shrink::gausmix::0p95::100::ridge::exal::mcmc",1,218091,"full_static_mcmc"
183,"static_shrink::gausmix::0p95::100::ridge::exal::mcmc",2,218192,"full_static_mcmc"
183,"static_shrink::gausmix::0p95::100::ridge::exal::mcmc",3,219100,"full_static_mcmc"
183,"static_shrink::gausmix::0p95::100::ridge::exal::mcmc",4,228098,"full_static_mcmc"
184,"static_shrink::gausmix::0p95::100::ridge::exal::vb",1,207775,"full_static_vb"
184,"static_shrink::gausmix::0p95::100::ridge::exal::vb",2,207876,"full_static_vb"
184,"static_shrink::gausmix::0p95::100::ridge::exal::vb",3,208784,"full_static_vb"
184,"static_shrink::gausmix::0p95::100::ridge::exal::vb",4,217782,"full_static_vb"
185,"static_shrink::gausmix::0p95::1000::rhs_ns::al::mcmc",1,2026049471,"full_static_mcmc"
185,"static_shrink::gausmix::0p95::1000::rhs_ns::al::mcmc",2,2026049572,"full_static_mcmc"
185,"static_shrink::gausmix::0p95::1000::rhs_ns::al::mcmc",3,2026050480,"full_static_mcmc"
185,"static_shrink::gausmix::0p95::1000::rhs_ns::al::mcmc",4,2026059478,"full_static_mcmc"
186,"static_shrink::gausmix::0p95::1000::rhs_ns::al::vb",1,2026049110,"full_static_vb"
186,"static_shrink::gausmix::0p95::1000::rhs_ns::al::vb",2,2026049211,"full_static_vb"
186,"static_shrink::gausmix::0p95::1000::rhs_ns::al::vb",3,2026050119,"full_static_vb"
186,"static_shrink::gausmix::0p95::1000::rhs_ns::al::vb",4,2026059117,"full_static_vb"
187,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::mcmc",1,2026041483,"full_static_mcmc"
187,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::mcmc",2,2026041584,"full_static_mcmc"
187,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::mcmc",3,2026042492,"full_static_mcmc"
187,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::mcmc",4,2026051490,"full_static_mcmc"
188,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::vb",1,2026049122,"full_static_vb"
188,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::vb",2,2026049223,"full_static_vb"
188,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::vb",3,2026050131,"full_static_vb"
188,"static_shrink::gausmix::0p95::1000::rhs_ns::exal::vb",4,2026059129,"full_static_vb"
189,"static_shrink::gausmix::0p95::1000::ridge::al::mcmc",1,210118,"full_static_mcmc"
189,"static_shrink::gausmix::0p95::1000::ridge::al::mcmc",2,210219,"full_static_mcmc"
189,"static_shrink::gausmix::0p95::1000::ridge::al::mcmc",3,211127,"full_static_mcmc"
189,"static_shrink::gausmix::0p95::1000::ridge::al::mcmc",4,220125,"full_static_mcmc"
190,"static_shrink::gausmix::0p95::1000::ridge::al::vb",1,200002,"full_static_vb"
190,"static_shrink::gausmix::0p95::1000::ridge::al::vb",2,200103,"full_static_vb"
190,"static_shrink::gausmix::0p95::1000::ridge::al::vb",3,201011,"full_static_vb"
190,"static_shrink::gausmix::0p95::1000::ridge::al::vb",4,210009,"full_static_vb"
191,"static_shrink::gausmix::0p95::1000::ridge::exal::mcmc",1,221436,"full_static_mcmc"
191,"static_shrink::gausmix::0p95::1000::ridge::exal::mcmc",2,221537,"full_static_mcmc"
191,"static_shrink::gausmix::0p95::1000::ridge::exal::mcmc",3,222445,"full_static_mcmc"
191,"static_shrink::gausmix::0p95::1000::ridge::exal::mcmc",4,231443,"full_static_mcmc"
192,"static_shrink::gausmix::0p95::1000::ridge::exal::vb",1,210920,"full_static_vb"
192,"static_shrink::gausmix::0p95::1000::ridge::exal::vb",2,211021,"full_static_vb"
192,"static_shrink::gausmix::0p95::1000::ridge::exal::vb",3,211929,"full_static_vb"
192,"static_shrink::gausmix::0p95::1000::ridge::exal::vb",4,220927,"full_static_vb"
193,"static_shrink::laplace::0p05::100::rhs_ns::al::mcmc",1,2026049491,"full_static_mcmc"
193,"static_shrink::laplace::0p05::100::rhs_ns::al::mcmc",2,2026049592,"full_static_mcmc"
193,"static_shrink::laplace::0p05::100::rhs_ns::al::mcmc",3,2026050500,"full_static_mcmc"
193,"static_shrink::laplace::0p05::100::rhs_ns::al::mcmc",4,2026059498,"full_static_mcmc"
194,"static_shrink::laplace::0p05::100::rhs_ns::al::vb",1,2026049130,"full_static_vb"
194,"static_shrink::laplace::0p05::100::rhs_ns::al::vb",2,2026049231,"full_static_vb"
194,"static_shrink::laplace::0p05::100::rhs_ns::al::vb",3,2026050139,"full_static_vb"
194,"static_shrink::laplace::0p05::100::rhs_ns::al::vb",4,2026059137,"full_static_vb"
195,"static_shrink::laplace::0p05::100::rhs_ns::exal::mcmc",1,2026040399,"full_static_mcmc"
195,"static_shrink::laplace::0p05::100::rhs_ns::exal::mcmc",2,2026040500,"full_static_mcmc"
195,"static_shrink::laplace::0p05::100::rhs_ns::exal::mcmc",3,2026041408,"full_static_mcmc"
195,"static_shrink::laplace::0p05::100::rhs_ns::exal::mcmc",4,2026050406,"full_static_mcmc"
196,"static_shrink::laplace::0p05::100::rhs_ns::exal::vb",1,2026049142,"full_static_vb"
196,"static_shrink::laplace::0p05::100::rhs_ns::exal::vb",2,2026049243,"full_static_vb"
196,"static_shrink::laplace::0p05::100::rhs_ns::exal::vb",3,2026050151,"full_static_vb"
196,"static_shrink::laplace::0p05::100::rhs_ns::exal::vb",4,2026059149,"full_static_vb"
197,"static_shrink::laplace::0p05::100::ridge::al::mcmc",1,205824,"full_static_mcmc"
197,"static_shrink::laplace::0p05::100::ridge::al::mcmc",2,205925,"full_static_mcmc"
197,"static_shrink::laplace::0p05::100::ridge::al::mcmc",3,206833,"full_static_mcmc"
197,"static_shrink::laplace::0p05::100::ridge::al::mcmc",4,215831,"full_static_mcmc"
198,"static_shrink::laplace::0p05::100::ridge::al::vb",1,195908,"full_static_vb"
198,"static_shrink::laplace::0p05::100::ridge::al::vb",2,196009,"full_static_vb"
198,"static_shrink::laplace::0p05::100::ridge::al::vb",3,196917,"full_static_vb"
198,"static_shrink::laplace::0p05::100::ridge::al::vb",4,205915,"full_static_vb"
199,"static_shrink::laplace::0p05::100::ridge::exal::mcmc",1,216921,"full_static_mcmc"
199,"static_shrink::laplace::0p05::100::ridge::exal::mcmc",2,217022,"full_static_mcmc"
199,"static_shrink::laplace::0p05::100::ridge::exal::mcmc",3,217930,"full_static_mcmc"
199,"static_shrink::laplace::0p05::100::ridge::exal::mcmc",4,226928,"full_static_mcmc"
200,"static_shrink::laplace::0p05::100::ridge::exal::vb",1,206605,"full_static_vb"
200,"static_shrink::laplace::0p05::100::ridge::exal::vb",2,206706,"full_static_vb"
200,"static_shrink::laplace::0p05::100::ridge::exal::vb",3,207614,"full_static_vb"
200,"static_shrink::laplace::0p05::100::ridge::exal::vb",4,216612,"full_static_vb"
201,"static_shrink::laplace::0p05::1000::rhs_ns::al::mcmc",1,2026049511,"full_static_mcmc"
201,"static_shrink::laplace::0p05::1000::rhs_ns::al::mcmc",2,2026049612,"full_static_mcmc"
201,"static_shrink::laplace::0p05::1000::rhs_ns::al::mcmc",3,2026050520,"full_static_mcmc"
201,"static_shrink::laplace::0p05::1000::rhs_ns::al::mcmc",4,2026059518,"full_static_mcmc"
202,"static_shrink::laplace::0p05::1000::rhs_ns::al::vb",1,2026049150,"full_static_vb"
202,"static_shrink::laplace::0p05::1000::rhs_ns::al::vb",2,2026049251,"full_static_vb"
202,"static_shrink::laplace::0p05::1000::rhs_ns::al::vb",3,2026050159,"full_static_vb"
202,"static_shrink::laplace::0p05::1000::rhs_ns::al::vb",4,2026059157,"full_static_vb"
203,"static_shrink::laplace::0p05::1000::rhs_ns::exal::mcmc",1,2026053206,"full_static_mcmc"
203,"static_shrink::laplace::0p05::1000::rhs_ns::exal::mcmc",2,2026053307,"full_static_mcmc"
203,"static_shrink::laplace::0p05::1000::rhs_ns::exal::mcmc",3,2026054215,"full_static_mcmc"
203,"static_shrink::laplace::0p05::1000::rhs_ns::exal::mcmc",4,2026063213,"full_static_mcmc"
204,"static_shrink::laplace::0p05::1000::rhs_ns::exal::vb",1,2026049162,"full_static_vb"
204,"static_shrink::laplace::0p05::1000::rhs_ns::exal::vb",2,2026049263,"full_static_vb"
204,"static_shrink::laplace::0p05::1000::rhs_ns::exal::vb",3,2026050171,"full_static_vb"
204,"static_shrink::laplace::0p05::1000::rhs_ns::exal::vb",4,2026059169,"full_static_vb"
205,"static_shrink::laplace::0p05::1000::ridge::al::mcmc",1,208948,"full_static_mcmc"
205,"static_shrink::laplace::0p05::1000::ridge::al::mcmc",2,209049,"full_static_mcmc"
205,"static_shrink::laplace::0p05::1000::ridge::al::mcmc",3,209957,"full_static_mcmc"
205,"static_shrink::laplace::0p05::1000::ridge::al::mcmc",4,218955,"full_static_mcmc"
206,"static_shrink::laplace::0p05::1000::ridge::al::vb",1,198832,"full_static_vb"
206,"static_shrink::laplace::0p05::1000::ridge::al::vb",2,198933,"full_static_vb"
206,"static_shrink::laplace::0p05::1000::ridge::al::vb",3,199841,"full_static_vb"
206,"static_shrink::laplace::0p05::1000::ridge::al::vb",4,208839,"full_static_vb"
207,"static_shrink::laplace::0p05::1000::ridge::exal::mcmc",1,220266,"full_static_mcmc"
207,"static_shrink::laplace::0p05::1000::ridge::exal::mcmc",2,220367,"full_static_mcmc"
207,"static_shrink::laplace::0p05::1000::ridge::exal::mcmc",3,221275,"full_static_mcmc"
207,"static_shrink::laplace::0p05::1000::ridge::exal::mcmc",4,230273,"full_static_mcmc"
208,"static_shrink::laplace::0p05::1000::ridge::exal::vb",1,209750,"full_static_vb"
208,"static_shrink::laplace::0p05::1000::ridge::exal::vb",2,209851,"full_static_vb"
208,"static_shrink::laplace::0p05::1000::ridge::exal::vb",3,210759,"full_static_vb"
208,"static_shrink::laplace::0p05::1000::ridge::exal::vb",4,219757,"full_static_vb"
209,"static_shrink::laplace::0p25::100::rhs_ns::al::mcmc",1,2026049531,"full_static_mcmc"
209,"static_shrink::laplace::0p25::100::rhs_ns::al::mcmc",2,2026049632,"full_static_mcmc"
209,"static_shrink::laplace::0p25::100::rhs_ns::al::mcmc",3,2026050540,"full_static_mcmc"
209,"static_shrink::laplace::0p25::100::rhs_ns::al::mcmc",4,2026059538,"full_static_mcmc"
210,"static_shrink::laplace::0p25::100::rhs_ns::al::vb",1,2026049170,"full_static_vb"
210,"static_shrink::laplace::0p25::100::rhs_ns::al::vb",2,2026049271,"full_static_vb"
210,"static_shrink::laplace::0p25::100::rhs_ns::al::vb",3,2026050179,"full_static_vb"
210,"static_shrink::laplace::0p25::100::rhs_ns::al::vb",4,2026059177,"full_static_vb"
211,"static_shrink::laplace::0p25::100::rhs_ns::exal::mcmc",1,2026041542,"full_static_mcmc"
211,"static_shrink::laplace::0p25::100::rhs_ns::exal::mcmc",2,2026041643,"full_static_mcmc"
211,"static_shrink::laplace::0p25::100::rhs_ns::exal::mcmc",3,2026042551,"full_static_mcmc"
211,"static_shrink::laplace::0p25::100::rhs_ns::exal::mcmc",4,2026051549,"full_static_mcmc"
212,"static_shrink::laplace::0p25::100::rhs_ns::exal::vb",1,2026049182,"full_static_vb"
212,"static_shrink::laplace::0p25::100::rhs_ns::exal::vb",2,2026049283,"full_static_vb"
212,"static_shrink::laplace::0p25::100::rhs_ns::exal::vb",3,2026050191,"full_static_vb"
212,"static_shrink::laplace::0p25::100::rhs_ns::exal::vb",4,2026059189,"full_static_vb"
213,"static_shrink::laplace::0p25::100::ridge::al::mcmc",1,205878,"full_static_mcmc"
213,"static_shrink::laplace::0p25::100::ridge::al::mcmc",2,205979,"full_static_mcmc"
213,"static_shrink::laplace::0p25::100::ridge::al::mcmc",3,206887,"full_static_mcmc"
213,"static_shrink::laplace::0p25::100::ridge::al::mcmc",4,215885,"full_static_mcmc"
214,"static_shrink::laplace::0p25::100::ridge::al::vb",1,195962,"full_static_vb"
214,"static_shrink::laplace::0p25::100::ridge::al::vb",2,196063,"full_static_vb"
214,"static_shrink::laplace::0p25::100::ridge::al::vb",3,196971,"full_static_vb"
214,"static_shrink::laplace::0p25::100::ridge::al::vb",4,205969,"full_static_vb"
215,"static_shrink::laplace::0p25::100::ridge::exal::mcmc",1,216975,"full_static_mcmc"
215,"static_shrink::laplace::0p25::100::ridge::exal::mcmc",2,217076,"full_static_mcmc"
215,"static_shrink::laplace::0p25::100::ridge::exal::mcmc",3,217984,"full_static_mcmc"
215,"static_shrink::laplace::0p25::100::ridge::exal::mcmc",4,226982,"full_static_mcmc"
216,"static_shrink::laplace::0p25::100::ridge::exal::vb",1,206659,"full_static_vb"
216,"static_shrink::laplace::0p25::100::ridge::exal::vb",2,206760,"full_static_vb"
216,"static_shrink::laplace::0p25::100::ridge::exal::vb",3,207668,"full_static_vb"
216,"static_shrink::laplace::0p25::100::ridge::exal::vb",4,216666,"full_static_vb"
217,"static_shrink::laplace::0p25::1000::rhs_ns::al::mcmc",1,2026049551,"full_static_mcmc"
217,"static_shrink::laplace::0p25::1000::rhs_ns::al::mcmc",2,2026049652,"full_static_mcmc"
217,"static_shrink::laplace::0p25::1000::rhs_ns::al::mcmc",3,2026050560,"full_static_mcmc"
217,"static_shrink::laplace::0p25::1000::rhs_ns::al::mcmc",4,2026059558,"full_static_mcmc"
218,"static_shrink::laplace::0p25::1000::rhs_ns::al::vb",1,2026049190,"full_static_vb"
218,"static_shrink::laplace::0p25::1000::rhs_ns::al::vb",2,2026049291,"full_static_vb"
218,"static_shrink::laplace::0p25::1000::rhs_ns::al::vb",3,2026050199,"full_static_vb"
218,"static_shrink::laplace::0p25::1000::rhs_ns::al::vb",4,2026059197,"full_static_vb"
219,"static_shrink::laplace::0p25::1000::rhs_ns::exal::mcmc",1,2026063221,"full_static_mcmc"
219,"static_shrink::laplace::0p25::1000::rhs_ns::exal::mcmc",2,2026063322,"full_static_mcmc"
219,"static_shrink::laplace::0p25::1000::rhs_ns::exal::mcmc",3,2026064230,"full_static_mcmc"
219,"static_shrink::laplace::0p25::1000::rhs_ns::exal::mcmc",4,2026073228,"full_static_mcmc"
220,"static_shrink::laplace::0p25::1000::rhs_ns::exal::vb",1,2026049202,"full_static_vb"
220,"static_shrink::laplace::0p25::1000::rhs_ns::exal::vb",2,2026049303,"full_static_vb"
220,"static_shrink::laplace::0p25::1000::rhs_ns::exal::vb",3,2026050211,"full_static_vb"
220,"static_shrink::laplace::0p25::1000::rhs_ns::exal::vb",4,2026059209,"full_static_vb"
221,"static_shrink::laplace::0p25::1000::ridge::al::mcmc",1,209002,"full_static_mcmc"
221,"static_shrink::laplace::0p25::1000::ridge::al::mcmc",2,209103,"full_static_mcmc"
221,"static_shrink::laplace::0p25::1000::ridge::al::mcmc",3,210011,"full_static_mcmc"
221,"static_shrink::laplace::0p25::1000::ridge::al::mcmc",4,219009,"full_static_mcmc"
222,"static_shrink::laplace::0p25::1000::ridge::al::vb",1,198886,"full_static_vb"
222,"static_shrink::laplace::0p25::1000::ridge::al::vb",2,198987,"full_static_vb"
222,"static_shrink::laplace::0p25::1000::ridge::al::vb",3,199895,"full_static_vb"
222,"static_shrink::laplace::0p25::1000::ridge::al::vb",4,208893,"full_static_vb"
223,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc",1,220320,"full_static_mcmc"
223,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc",2,220421,"full_static_mcmc"
223,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc",3,221329,"full_static_mcmc"
223,"static_shrink::laplace::0p25::1000::ridge::exal::mcmc",4,230327,"full_static_mcmc"
224,"static_shrink::laplace::0p25::1000::ridge::exal::vb",1,209804,"full_static_vb"
224,"static_shrink::laplace::0p25::1000::ridge::exal::vb",2,209905,"full_static_vb"
224,"static_shrink::laplace::0p25::1000::ridge::exal::vb",3,210813,"full_static_vb"
224,"static_shrink::laplace::0p25::1000::ridge::exal::vb",4,219811,"full_static_vb"
225,"static_shrink::laplace::0p95::100::rhs_ns::al::mcmc",1,2026049571,"full_static_mcmc"
225,"static_shrink::laplace::0p95::100::rhs_ns::al::mcmc",2,2026049672,"full_static_mcmc"
225,"static_shrink::laplace::0p95::100::rhs_ns::al::mcmc",3,2026050580,"full_static_mcmc"
225,"static_shrink::laplace::0p95::100::rhs_ns::al::mcmc",4,2026059578,"full_static_mcmc"
