"row_id","base_row_id","original_case_key","pair_id","seed_slot","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_config_style","selected_source_type","selected_source_subtype","selected_variant_tag","source_config_csv","source_run_config_path","accepted_gate","accepted_healthy","gate_rank_baseline","config_path","run_root","candidate_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
26,146,"static_shrink::gausmix::0p05::100::rhs_ns::al::vb","static_shrink::gausmix::0p05::100::rhs_ns::al::vb::seed02",2,2026049111,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0026_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0026.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0026.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0026.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0026.rds",20000
27,146,"static_shrink::gausmix::0p05::100::rhs_ns::al::vb","static_shrink::gausmix::0p05::100::rhs_ns::al::vb::seed03",3,2026050019,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0027_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0027.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0027.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0027.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0027.rds",20000
28,146,"static_shrink::gausmix::0p05::100::rhs_ns::al::vb","static_shrink::gausmix::0p05::100::rhs_ns::al::vb::seed04",4,2026059017,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","al","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0028_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_al_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0028.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0028.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0028.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0028.rds",20000
29,148,"static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb::seed01",1,2026049022,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0029_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0029.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0029.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0029.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0029.rds",20000
30,148,"static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb::seed02",2,2026049123,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0030_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0030.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0030.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0030.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0030.rds",20000
31,148,"static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb::seed03",3,2026050031,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0031_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0031.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0031.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0031.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0031.rds",20000
32,148,"static_shrink::gausmix::0p05::100::rhs_ns::exal::vb","static_shrink::gausmix::0p05::100::rhs_ns::exal::vb::seed04",4,2026059029,"pending","full_static_vb",2,FALSE,"static_shrink","static_shrink","gausmix",0.05,"0p05",100,"rhs_ns","exal","vb","flat","legacy_mixed_prior_freeze","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_static_shrink_rhsns_rebuild_20260409/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0032_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhsns_tt100/fits/vb/vb_exal_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0032.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0032.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0032.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0032.rds",20000
33,2,"dynamic::gausmix::0p05::500::default::dqlm::vb","dynamic::gausmix::0p05::500::default::dqlm::vb::seed01",1,192358,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","dqlm","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0033_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0033.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0033.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0033.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0033.rds",20000
34,2,"dynamic::gausmix::0p05::500::default::dqlm::vb","dynamic::gausmix::0p05::500::default::dqlm::vb::seed02",2,192459,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","dqlm","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0034_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0034.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0034.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0034.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0034.rds",20000
35,2,"dynamic::gausmix::0p05::500::default::dqlm::vb","dynamic::gausmix::0p05::500::default::dqlm::vb::seed03",3,193367,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","dqlm","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0035_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0035.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0035.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0035.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0035.rds",20000
36,2,"dynamic::gausmix::0p05::500::default::dqlm::vb","dynamic::gausmix::0p05::500::default::dqlm::vb::seed04",4,202365,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","dqlm","vb","nested","baseline_original","baseline_original","baseline","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0001_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0036_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_dqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0036.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0036.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0036.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0036.rds",20000
37,4,"dynamic::gausmix::0p05::500::default::exdqlm::vb","dynamic::gausmix::0p05::500::default::exdqlm::vb::seed01",1,202621,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","exdqlm","vb","nested","syncedbase_faithful_replay_20260407","phase1_vb_all","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0037_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed01.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0037.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0037.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0037.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0037.rds",20000
38,4,"dynamic::gausmix::0p05::500::default::exdqlm::vb","dynamic::gausmix::0p05::500::default::exdqlm::vb::seed02",2,202722,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","exdqlm","vb","nested","syncedbase_faithful_replay_20260407","phase1_vb_all","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0038_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed02.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0038.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0038.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0038.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0038.rds",20000
39,4,"dynamic::gausmix::0p05::500::default::exdqlm::vb","dynamic::gausmix::0p05::500::default::exdqlm::vb::seed03",3,203630,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","exdqlm","vb","nested","syncedbase_faithful_replay_20260407","phase1_vb_all","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0039_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed03.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0039.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0039.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0039.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0039.rds",20000
40,4,"dynamic::gausmix::0p05::500::default::exdqlm::vb","dynamic::gausmix::0p05::500::default::exdqlm::vb::seed04",4,212628,"pending","full_dynamic_vb",3,FALSE,"dynamic","dynamic","gausmix",0.05,"0p05",500,"default","exdqlm","vb","nested","syncedbase_faithful_replay_20260407","phase1_vb_all","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/LOCAL_original288_exactspec_multiseed_config_index_20260412.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/configs/row_0002_run_config.rds","PASS",TRUE,1,"tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/configs/smoke_row_0040_run_config.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/gausmix/tau_0p05/fit_input_lastTT500/validation_dynamic_tt500/fits/vb/vb_exdqlm_tau_0p05_fit_orig288_exactspec_multiseed_20260412_seed04.rds","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/rows/smoke_row_0040.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/health/smoke_health_0040.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/metrics/smoke_metrics_0040.csv","tools/merge_reports/full288_original288_exactspec_multiseed_relaunch_20260412/draws/smoke_draws_0040.rds",20000
