root_id	root_kind	family	tau	fit_size	prior	inference	model	method	signoff_grade	comparison_eligible	convergence_certified	signoff_reason	status	finite_ok	domain_ok	execution_healthy	vb_converged	vb_stop_reason	vb_trace_length	vb_elbo_tail_rel_range	vb_elbo_tail_rel_drift	vb_sigma_tail_rel_range	vb_gamma_tail_rel_range	vb_s_tail_rel_range	vb_delta_state_last	vb_delta_sigma_last	vb_delta_gamma_last	vb_delta_s_last	vb_ld_trace_rows	vb_ld_local_mode_pass	vb_ld_committed_stable_tail	vb_ld_candidate_local_pass_rate_tail	vb_ld_committed_local_pass_rate_tail	vb_ld_mode_fallback_rate	vb_ld_stabilized_rate_tail	vb_rhs_collapse_flag	vb_rhs_tau_near_zero	vb_rhs_beta_collapse	vb_rhs_tau	vb_rhs_c2	vb_rhs_lambda_mean	mcmc_n_keep	mcmc_ess_sigma	mcmc_ess_gamma	mcmc_ess_state	mcmc_ess_tau	mcmc_ess_c2	mcmc_ess_lambda_mean	mcmc_acf1_sigma	mcmc_acf1_gamma	mcmc_acf1_state	mcmc_geweke_absz_sigma	mcmc_geweke_absz_gamma	mcmc_geweke_absz_state	mcmc_half_drift_sigma	mcmc_half_drift_gamma	mcmc_half_drift_state	mcmc_accept_rate	mcmc_accept_rate_burn	mcmc_accept_rate_keep	mcmc_kernel_exact	mcmc_signoff_ready	run_root
root__dynamic__normal__tau_0p95__lasttt_500	dynamic	normal	0.95	500	default	vb	dqlm	vb::dqlm	WARN	TRUE	FALSE	stable_tail_but_not_certified	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	113	7.41650470846277e-07	7.41650470846277e-07	2.37146964699978e-06	NA	NA	0.020810020276258	0.000260811109569659	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500
root__dynamic__normal__tau_0p95__lasttt_500	dynamic	normal	0.95	500	default	mcmc	exdqlm	mcmc::exdqlm	FAIL	FALSE	FALSE	geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	12.3366171042596	16.7586306159955	99.1458633746958	NA	NA	NA	0.976277697965343	0.97114555669252	-0.176827549040554	4.68963326167003	3.12598111168956	8.7835975365884	0.0199414238014968	0.94700757300442	0.256016989863374	0.439333333333333	0.4095	0.499	TRUE	TRUE	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500
root__dynamic__normal__tau_0p95__lasttt_500	dynamic	normal	0.95	500	default	mcmc	dqlm	mcmc::dqlm	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	355.597645772615	NA	168.595408305241	NA	NA	NA	0.474976337576018	NA	-0.186088011011516	0.436398189505918	NA	6.42405125915608	0.0961162186805566	NA	0.181404970681334	NA	NA	NA	FALSE	TRUE	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT500/validation_dynamic_tt500
root__dynamic__normal__tau_0p95__lasttt_5000	dynamic	normal	0.95	5000	default	vb	exdqlm	vb::exdqlm	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	170	0.000368602730009243	0.000368602730009243	0.000282667675048463	0.000139123665132248	NA	0.0264855374609851	0.00046178097095062	0.000102500661640192	7.50728384021349e-05	0	FALSE	FALSE	0	0	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000
root__dynamic__normal__tau_0p95__lasttt_5000	dynamic	normal	0.95	5000	default	vb	dqlm	vb::dqlm	WARN	TRUE	FALSE	stable_tail_but_not_certified	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	141	8.3799320697943e-06	8.3799320697943e-06	2.16149862356454e-05	NA	NA	0.0241951549169244	4.16502946940511e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000
root__dynamic__normal__tau_0p95__lasttt_5000	dynamic	normal	0.95	5000	default	mcmc	exdqlm	mcmc::exdqlm	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	29.2313729295018	36.5905905085264	261.436701584385	NA	NA	NA	0.943142366287672	0.92933380003187	-0.183504136984078	1.50791066136705	2.2820303984376	5.96475666469131	0.284334029260691	0.474780877882898	0.203439623348128	0.364	0.4015	0.289	TRUE	TRUE	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000
root__dynamic__normal__tau_0p95__lasttt_5000	dynamic	normal	0.95	5000	default	mcmc	dqlm	mcmc::dqlm	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	115.857085823963	NA	277.304723027723	NA	NA	NA	0.560091078186946	NA	-0.184125701432837	0.0661367430252359	NA	5.6528071230175	0.188088420682561	NA	0.201532332414171	NA	NA	NA	FALSE	TRUE	results/function_testing_20260309_dynamic_dlm_family_qspec/dlm_constV_smallW/normal/tau_0p95/fit_input_lastTT5000/validation_dynamic_tt5000
root__static_paper__gausmix__tau_0p05__tt_100	static_paper	gausmix	0.05	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	81	2.78341409290216e-05	2.78341409290216e-05	0.00545333383579958	0.0134041265608965	0.00129014194321158	0.00345988735797953	0.000611961641340197	0.00668640815956856	0	81	FALSE	FALSE	0	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p05__tt_100	static_paper	gausmix	0.05	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	67	3.1995690612522e-05	3.1995690612522e-05	NA	NA	NA	0.00354431166256197	3.05493213177688e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p05__tt_100	static_paper	gausmix	0.05	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	37.34775703179	15.3120035309622	84.4604882738075	NA	NA	NA	0.927924207193291	0.969808069728575	0.844091100283954	0.509739527954918	1.24430726935267	0.616736380057558	0.12755149791507	0.384315742449817	0.143916203960966	0.293666666666667	0.2825	0.316	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p05__tt_100	static_paper	gausmix	0.05	100	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	307.201318771584	NA	62.5527066297104	NA	NA	NA	0.39209321499895	NA	0.88020882858932	0.0565074839318321	NA	2.57490149074515	0.155120644853244	NA	0.0200027822925899	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p05__tt_1000	static_paper	gausmix	0.05	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	181	1.29219372742203e-05	1.29219372742203e-05	0.000174956765281848	0.000448963029415888	3.42595393204939e-05	9.84987554053518e-06	1.81878113255651e-05	0.000207382278273549	0	181	FALSE	FALSE	0.6	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p05__tt_1000	static_paper	gausmix	0.05	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	46	4.16231876829993e-06	4.16231876829993e-06	NA	NA	NA	0.000714370632231912	2.91464237911487e-07	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p05__tt_1000	static_paper	gausmix	0.05	1000	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess; half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	20.4659221081258	2.1231345658416	55.2290864941457	NA	NA	NA	0.959849678621801	0.995758490408595	0.895223647986364	2.57125677621181	6.9298821145495	2.12169343117865	0.76432009469927	1.22851200787779	0.290946481052818	0.0796666666666667	0.084	0.071	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p05__tt_1000	static_paper	gausmix	0.05	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	468.172275330983	NA	82.366631280574	NA	NA	NA	0.361802833081251	NA	0.847661828757625	1.92997040085315	NA	0.0427120656170202	0.174813317524523	NA	0.178310508064235	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p25__tt_100	static_paper	gausmix	0.25	100	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p25__tt_100	static_paper	gausmix	0.25	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	15	2.93602036276146e-05	2.93602036276146e-05	NA	NA	NA	0.0026938506786163	7.82383489176253e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p25__tt_100	static_paper	gausmix	0.25	100	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	11.1720930888885	5.29401946544895	105.604101314989	NA	NA	NA	0.912693635663721	0.986674110382129	0.808792676238244	5.26654904747336	2.82293882875956	0.150801357146951	1.17548086750524	1.49040743493463	0.044261245666983	0.282666666666667	0.272	0.288	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p25__tt_100	static_paper	gausmix	0.25	100	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	433.456340829256	NA	181.579162744322	NA	NA	NA	0.394806485371857	NA	0.677075049563729	3.02416227575996	NA	1.54578085772422	0.122842931350055	NA	0.0307465423457976	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p25__tt_1000	static_paper	gausmix	0.25	1000	paper	vb	exal	vb::exal	FAIL	FALSE	FALSE	non_finite_fit; missing_elbo_trace; ld_unstable; vb_converged_false; elbo_tail_unstable	SUCCESS	FALSE	TRUE	FALSE	FALSE	max_iter	300	NA	NA	0	0	NA	NA	0	0	NA	300	FALSE	FALSE	0	NA	1	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p25__tt_1000	static_paper	gausmix	0.25	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	24	3.49262788177965e-06	3.49262788177965e-06	NA	NA	NA	0.00074806404384669	2.89421833876702e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p25__tt_1000	static_paper	gausmix	0.25	1000	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8000	54.5614194166852	11.6503767024785	585.248529828906	NA	NA	NA	0.967261654496917	0.997091278151851	0.869469532355841	5.26934690572987	2.87816186779904	0.295463568202912	0.706329443336165	0.827185292874727	0.0252570115294169	0.119454545454545	0.146	0.1095	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p25__tt_1000	static_paper	gausmix	0.25	1000	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	606.541636145454	NA	167.838858179931	NA	NA	NA	0.327536573571631	NA	0.712318455992308	1.83958902988087	NA	0.510123921462115	0.11530710589708	NA	0.0986611840914994	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p95__tt_100	static_paper	gausmix	0.95	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	67	2.18070815830075e-05	2.04459810465176e-05	0.00934720843226843	0.0201758513575118	0.00241635688846319	0.00261254487262236	0.000976518439630647	0.0101973990131654	0	67	FALSE	FALSE	0.2	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p95__tt_100	static_paper	gausmix	0.95	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	48	3.40991122528362e-05	3.40991122528362e-05	NA	NA	NA	0.00341937861839581	2.34674824816372e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p95__tt_100	static_paper	gausmix	0.95	100	paper	mcmc	exal	mcmc::exal	FAIL	FALSE	FALSE	low_ess; geweke_drift; half_chain_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	14.4636817745577	2.28061442074077	54.3691465271112	NA	NA	NA	0.971456903053366	0.996257694310394	0.867641897433492	7.73360713168047	7.83512868155367	0.486331253759219	0.947984908011329	1.38477370408174	0.219938003947281	0.228666666666667	0.2375	0.211	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p95__tt_100	static_paper	gausmix	0.95	100	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	500.693409794178	NA	52.1277108915108	NA	NA	NA	0.332271862071912	NA	0.828315553835915	0.834269437706012	NA	0.522749996246138	0.00165782475495198	NA	0.299537034271559	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__gausmix__tau_0p95__tt_1000	static_paper	gausmix	0.95	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	103	2.92008538167098e-06	2.63267521180227e-06	0.00240705959355661	0.0063611879439363	0.000588011792134156	0.000238804428816408	0.000265670232577342	0.00323420559677601	0	103	FALSE	FALSE	0.2	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p95__tt_1000	static_paper	gausmix	0.95	1000	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	51	3.10905726857046e-06	3.10905726857046e-06	NA	NA	NA	0.000730857989288403	1.565230470707e-06	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p95__tt_1000	static_paper	gausmix	0.95	1000	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	16.6160286968208	5.26963753914204	51.2868633487311	NA	NA	NA	0.967278883742951	0.989505522033811	0.902337325127678	0.350943026281944	0.834906208776239	0.378150350803422	0.196415958290866	0.490900464217125	0.132550095777733	0.0793333333333333	0.082	0.074	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__gausmix__tau_0p95__tt_1000	static_paper	gausmix	0.95	1000	paper	mcmc	al	mcmc::al	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	566.476036417512	NA	89.7354631601122	NA	NA	NA	0.34390725569267	NA	0.835156383344099	1.37054987780224	NA	1.61472179737432	0.0543279767798857	NA	0.36828630200056	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
root__static_paper__laplace__tau_0p05__tt_100	static_paper	laplace	0.05	100	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	266	5.38915729792385e-05	5.38915729792385e-05	0.000716772331650534	0.00165205336007021	4.51202011149957e-05	0.000164554122363547	9.82368791777599e-05	0.000422385711606132	0	266	FALSE	TRUE	1	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p05__tt_100	static_paper	laplace	0.05	100	paper	vb	al	vb::al	PASS	TRUE	TRUE	vb_converged; stable_tail	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	39	2.90733280754256e-05	2.90733280754256e-05	NA	NA	NA	0.00439311315433533	2.88098204905274e-05	NA	NA	0	FALSE	FALSE	NA	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p05__tt_100	static_paper	laplace	0.05	100	paper	mcmc	exal	mcmc::exal	WARN	TRUE	FALSE	chain_marginal_but_usable	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	109.153136877501	14.9277933424948	99.2650156020049	NA	NA	NA	0.820478066942556	0.97055449475199	0.819232872456324	1.39305380132578	0.344079214513916	0.768122483922772	0.0438157781963323	0.661536663026345	0.00119212197825617	0.318	0.31	0.334	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p05__tt_100	static_paper	laplace	0.05	100	paper	mcmc	al	mcmc::al	PASS	TRUE	TRUE	adequate_chain_length; acceptable_ess_acf_geweke_drift	SUCCESS	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1000	409.485662651343	NA	124.770908909725	NA	NA	NA	0.340488501325121	NA	0.745264524106201	1.10808210881718	NA	1.05124956050938	0.0722323807953993	NA	0.196260042857391	NA	NA	NA	TRUE	TRUE	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_paper_tt100
root__static_paper__laplace__tau_0p05__tt_1000	static_paper	laplace	0.05	1000	paper	vb	exal	vb::exal	WARN	TRUE	FALSE	ld_unstable	SUCCESS	TRUE	TRUE	TRUE	TRUE	joint_converged	133	9.49931190525352e-06	9.49931190525352e-06	9.90232133944277e-05	0.000310522553968163	3.84989442986469e-05	3.34600684073205e-05	2.13976946514816e-05	0.000170334433353236	0	133	FALSE	FALSE	0.4	NA	0	1	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	results/function_testing_20260309_static_paper_family_qspec/laplace/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_paper_tt1000
