"row_id","original_case_key","block","root_kind","family","tau_label","fit_size","prior_semantics","model","inference","status_current","gate_current","artifact_kind","path","size_bytes","size_gb","can_delete_for_comparison","plot_summary_path","plot_summary_exists","parameter_summary_path","parameter_summary_exists","needs_plot_summary_before_delete","recommended_action"
104,"static_paper::laplace::0p05::1000::paper::exal::mcmc","static","static_paper","laplace","0p05",1000,"paper","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0104_draws.rds",1645623,0.001533,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0104_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0104_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
99,"static_paper::laplace::0p05::100::paper::exal::vb","static","static_paper","laplace","0p05",100,"paper","exal","vb","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0099_draws.rds",1644811,0.001532,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0099_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0099_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
128,"static_paper::normal::0p05::1000::paper::exal::mcmc","static","static_paper","normal","0p05",1000,"paper","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0128_draws.rds",1644678,0.001532,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0128_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0128_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
80,"static_paper::gausmix::0p05::1000::paper::exal::mcmc","static","static_paper","gausmix","0p05",1000,"paper","exal","mcmc","done","FAIL","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0080_draws.rds",1642420,0.00153,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0080_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0080_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
135,"static_paper::normal::0p25::1000::paper::exal::vb","static","static_paper","normal","0p25",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0135_draws.rds",1640828,0.001528,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0135_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0135_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
111,"static_paper::laplace::0p25::1000::paper::exal::vb","static","static_paper","laplace","0p25",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0111_draws.rds",1639407,0.001527,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0111_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0111_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
143,"static_paper::normal::0p50::1000::paper::exal::vb","static","static_paper","normal","0p50",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0143_draws.rds",1637645,0.001525,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0143_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0143_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
119,"static_paper::laplace::0p50::1000::paper::exal::vb","static","static_paper","laplace","0p50",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0119_draws.rds",1637113,0.001525,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0119_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0119_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
87,"static_paper::gausmix::0p25::1000::paper::exal::vb","static","static_paper","gausmix","0p25",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0087_draws.rds",1633667,0.001521,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0087_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0087_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
127,"static_paper::normal::0p05::1000::paper::exal::vb","static","static_paper","normal","0p05",1000,"paper","exal","vb","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0127_draws.rds",1633607,0.001521,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0127_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0127_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
95,"static_paper::gausmix::0p50::1000::paper::exal::vb","static","static_paper","gausmix","0p50",1000,"paper","exal","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0095_draws.rds",1633098,0.001521,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0095_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0095_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
103,"static_paper::laplace::0p05::1000::paper::exal::vb","static","static_paper","laplace","0p05",1000,"paper","exal","vb","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0103_draws.rds",1630256,0.001518,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0103_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0103_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
79,"static_paper::gausmix::0p05::1000::paper::exal::vb","static","static_paper","gausmix","0p05",1000,"paper","exal","vb","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0079_draws.rds",1628561,0.001517,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0079_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0079_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
102,"static_paper::laplace::0p05::1000::paper::al::mcmc","static","static_paper","laplace","0p05",1000,"paper","al","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0102_static_paper_laplace_0p05_1000_paper_al_mcmc_fit.rds",1586030,0.001477,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0102_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0102_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
118,"static_paper::laplace::0p50::1000::paper::al::mcmc","static","static_paper","laplace","0p50",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0118_static_paper_laplace_0p50_1000_paper_al_mcmc_fit.rds",1581826,0.001473,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0118_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0118_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
142,"static_paper::normal::0p50::1000::paper::al::mcmc","static","static_paper","normal","0p50",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0142_static_paper_normal_0p50_1000_paper_al_mcmc_fit.rds",1581415,0.001473,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0142_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0142_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
126,"static_paper::normal::0p05::1000::paper::al::mcmc","static","static_paper","normal","0p05",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0126_static_paper_normal_0p05_1000_paper_al_mcmc_fit.rds",1580203,0.001472,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0126_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0126_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
94,"static_paper::gausmix::0p50::1000::paper::al::mcmc","static","static_paper","gausmix","0p50",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0094_static_paper_gausmix_0p50_1000_paper_al_mcmc_fit.rds",1578332,0.00147,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0094_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0094_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
134,"static_paper::normal::0p25::1000::paper::al::mcmc","static","static_paper","normal","0p25",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0134_static_paper_normal_0p25_1000_paper_al_mcmc_fit.rds",1578306,0.00147,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0134_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0134_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
110,"static_paper::laplace::0p25::1000::paper::al::mcmc","static","static_paper","laplace","0p25",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0110_static_paper_laplace_0p25_1000_paper_al_mcmc_fit.rds",1576771,0.001468,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0110_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0110_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
86,"static_paper::gausmix::0p25::1000::paper::al::mcmc","static","static_paper","gausmix","0p25",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0086_static_paper_gausmix_0p25_1000_paper_al_mcmc_fit.rds",1575814,0.001468,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0086_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0086_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
78,"static_paper::gausmix::0p05::1000::paper::al::mcmc","static","static_paper","gausmix","0p05",1000,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0078_static_paper_gausmix_0p05_1000_paper_al_mcmc_fit.rds",1567851,0.00146,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0078_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0078_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
114,"static_paper::laplace::0p50::100::paper::al::mcmc","static","static_paper","laplace","0p50",100,"paper","al","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0114_static_paper_laplace_0p50_100_paper_al_mcmc_fit.rds",1527429,0.001423,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0114_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0114_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
106,"static_paper::laplace::0p25::100::paper::al::mcmc","static","static_paper","laplace","0p25",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0106_static_paper_laplace_0p25_100_paper_al_mcmc_fit.rds",1525609,0.001421,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0106_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0106_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
138,"static_paper::normal::0p50::100::paper::al::mcmc","static","static_paper","normal","0p50",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0138_static_paper_normal_0p50_100_paper_al_mcmc_fit.rds",1522842,0.001418,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0138_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0138_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
130,"static_paper::normal::0p25::100::paper::al::mcmc","static","static_paper","normal","0p25",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0130_static_paper_normal_0p25_100_paper_al_mcmc_fit.rds",1522782,0.001418,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0130_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0130_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
82,"static_paper::gausmix::0p25::100::paper::al::mcmc","static","static_paper","gausmix","0p25",100,"paper","al","mcmc","done","WARN","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0082_static_paper_gausmix_0p25_100_paper_al_mcmc_fit.rds",1522514,0.001418,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0082_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0082_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
114,"static_paper::laplace::0p50::100::paper::al::mcmc","static","static_paper","laplace","0p50",100,"paper","al","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0114_draws.rds",1519654,0.001415,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0114_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0114_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
74,"static_paper::gausmix::0p05::100::paper::al::mcmc","static","static_paper","gausmix","0p05",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0074_static_paper_gausmix_0p05_100_paper_al_mcmc_fit.rds",1519590,0.001415,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0074_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0074_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
122,"static_paper::normal::0p05::100::paper::al::mcmc","static","static_paper","normal","0p05",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0122_static_paper_normal_0p05_100_paper_al_mcmc_fit.rds",1519385,0.001415,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0122_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0122_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
90,"static_paper::gausmix::0p50::100::paper::al::mcmc","static","static_paper","gausmix","0p50",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0090_static_paper_gausmix_0p50_100_paper_al_mcmc_fit.rds",1519211,0.001415,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0090_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0090_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
98,"static_paper::laplace::0p05::100::paper::al::mcmc","static","static_paper","laplace","0p05",100,"paper","al","mcmc","done","PASS","candidate_fit","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0098_static_paper_laplace_0p05_100_paper_al_mcmc_fit.rds",1518218,0.001414,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0098_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0098_parameter_summary.csv",FALSE,TRUE,"extract_plot_summary_before_delete"
106,"static_paper::laplace::0p25::100::paper::al::mcmc","static","static_paper","laplace","0p25",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0106_draws.rds",1517566,0.001413,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0106_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0106_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
138,"static_paper::normal::0p50::100::paper::al::mcmc","static","static_paper","normal","0p50",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0138_draws.rds",1515166,0.001411,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0138_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0138_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
130,"static_paper::normal::0p25::100::paper::al::mcmc","static","static_paper","normal","0p25",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0130_draws.rds",1515136,0.001411,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0130_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0130_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
82,"static_paper::gausmix::0p25::100::paper::al::mcmc","static","static_paper","gausmix","0p25",100,"paper","al","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0082_draws.rds",1515028,0.001411,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0082_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0082_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
113,"static_paper::laplace::0p50::100::paper::al::vb","static","static_paper","laplace","0p50",100,"paper","al","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0113_draws.rds",1514073,0.00141,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0113_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0113_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
74,"static_paper::gausmix::0p05::100::paper::al::mcmc","static","static_paper","gausmix","0p05",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0074_draws.rds",1512171,0.001408,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0074_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0074_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
122,"static_paper::normal::0p05::100::paper::al::mcmc","static","static_paper","normal","0p05",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0122_draws.rds",1511976,0.001408,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0122_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0122_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
90,"static_paper::gausmix::0p50::100::paper::al::mcmc","static","static_paper","gausmix","0p50",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0090_draws.rds",1511358,0.001408,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0090_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0090_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
98,"static_paper::laplace::0p05::100::paper::al::mcmc","static","static_paper","laplace","0p05",100,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0098_draws.rds",1510520,0.001407,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0098_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0098_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
105,"static_paper::laplace::0p25::100::paper::al::vb","static","static_paper","laplace","0p25",100,"paper","al","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0105_draws.rds",1510509,0.001407,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0105_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0105_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
102,"static_paper::laplace::0p05::1000::paper::al::mcmc","static","static_paper","laplace","0p05",1000,"paper","al","mcmc","done","WARN","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0102_draws.rds",1508605,0.001405,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0102_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0102_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
118,"static_paper::laplace::0p50::1000::paper::al::mcmc","static","static_paper","laplace","0p50",1000,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0118_draws.rds",1504876,0.001402,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0118_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0118_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
142,"static_paper::normal::0p50::1000::paper::al::mcmc","static","static_paper","normal","0p50",1000,"paper","al","mcmc","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0142_draws.rds",1504480,0.001401,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0142_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0142_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
137,"static_paper::normal::0p50::100::paper::al::vb","static","static_paper","normal","0p50",100,"paper","al","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0137_draws.rds",1504186,0.001401,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0137_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0137_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
129,"static_paper::normal::0p25::100::paper::al::vb","static","static_paper","normal","0p25",100,"paper","al","vb","done","PASS","draw_export","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0129_draws.rds",1503778,0.001401,TRUE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/plot_summaries/row_0129_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/parameter_summaries/row_0129_parameter_summary.csv",FALSE,FALSE,"optional_keep_or_delete_after_plot_summary"
